PersonID FriendID FriendshipType FriendshipDescription
50 247 3 Spiritual_Member
50 265 3 Spiritual_Member
50 301 3 Spiritual_Member
50 341 3 Spiritual_Member
50 386 3 Spiritual_Member
50 387 3 Spiritual_Member
50 400 3 Spiritual_Member
50 432 3 Spiritual_Member
50 484 3 Spiritual_Member
50 488 3 Spiritual_Member
50 589 3 Spiritual_Member
50 452 3 Member
50 51 1 Spouse
50 436 0 Child
50 437 0 Child
50 438 0 Child
50 62 3 Spiritual_Member
50 170 3 Spiritual_Member
50 175 3 Spiritual_Member
50 178 3 Spiritual_Member
50 321 3 Member
50 648 3 Member
50 711 3 Spiritual_Member
51 4 3 Spiritual_Member
51 44 3 Spiritual_Member
51 45 3 Spiritual_Member
51 50 1 Spouse
51 108 3 Student
51 156 3 Worker_(Salesman)
51 303 3 Worker_(Salesman)
51 373 3 Worker_(Entrepeneur)
51 90 3 Worker_(Salesman)
51 259 3 Worker_(Entrepeneur)
51 55 3 Spiritual_Member
51 62 3 Spiritual_Member
51 63 3 Spiritual_Member
51 93 3 Spiritual_Member
51 98 3 Spiritual_Member
51 109 3 Spiritual_Member
51 131 3 Spiritual_Member
51 161 3 Spiritual_Member
51 172 3 Spiritual_Member
51 173 3 Spiritual_Member
51 175 3 Spiritual_Member
51 200 3 Spiritual_Member
51 239 3 Spiritual_Member
51 246 3 Spiritual_Member
51 247 3 Spiritual_Member
51 251 3 Spiritual_Member
51 265 3 Spiritual_Member
51 284 3 Spiritual_Member
51 301 3 Spiritual_Member
51 399 3 Spiritual_Member
51 455 3 Spiritual_Member
51 603 3 Spiritual_Member
51 232 3 Member
51 244 3 Member
51 409 3 Member
51 436 0 Child
51 437 0 Child
51 438 0 Child
51 171 3 Worker_(Salesman)
51 185 3 Worker_(Salesman)
51 206 3 Spiritual_Member
51 238 3 Spiritual_Member
51 241 3 Spiritual_Member
51 387 3 Spiritual_Member
51 404 3 Spiritual_Member
51 488 3 Spiritual_Member
52 16 3 Student
52 213 3 Member
52 53 1 Spouse
52 439 0 Child
52 440 0 Child
53 12 3 Student
53 52 1 Spouse
53 116 3 Member
53 140 3 Member
53 439 3 Member
53 457 3 Member
53 533 3 Member
53 509 3 Member
53 366 3 Member
53 605 3 Member
53 439 0 Child
53 440 0 Child
53 77 3 Student
53 199 3 Member
53 268 3 Member
53 552 3 Member
53 647 3 Member
53 711 3 Member
54 39 3 Worker_(Interior_Decorator)
54 99 3 Student
54 141 3 Student
54 245 3 Student
54 193 3 Worker_(Interior_Decorator)
54 361 3 Worker_(Interior_Decorator)
54 634 3 Worker_(Interior_Decorator)
54 689 3 Worker_(Interior_Decorator)
54 12 3 Spiritual_Member
54 58 3 Spiritual_Member
54 92 3 Spiritual_Member
54 228 3 Spiritual_Member
54 240 3 Spiritual_Member
54 250 3 Spiritual_Member
54 398 3 Spiritual_Member
54 442 3 Spiritual_Member
54 696 3 Spiritual_Member
54 135 3 Member
54 566 3 Member
54 55 1 Spouse
54 441 0 Child
54 442 0 Child
54 443 0 Child
54 444 0 Child
54 105 3 Spiritual_Member
54 148 3 Spiritual_Member
54 207 3 Spiritual_Member
54 264 3 Spiritual_Member
54 284 3 Spiritual_Member
54 314 3 Worker_(Interior_Decorator)
54 322 3 Spiritual_Member
54 372 3 Spiritual_Member
54 373 3 Spiritual_Member
54 438 3 Spiritual_Member
54 443 3 Spiritual_Member
54 463 3 Worker_(Interior_Decorator)
54 531 3 Spiritual_Member
54 533 3 Spiritual_Member
54 538 3 Spiritual_Member
54 556 3 Member
54 591 3 Spiritual_Member
54 650 3 Spiritual_Member
54 709 3 Spiritual_Member
54 710 3 Spiritual_Member
54 719 3 Spiritual_Member
55 5 3 Spiritual_Member
55 50 3 Spiritual_Member
55 51 3 Spiritual_Member
55 54 1 Spouse
55 194 3 Student
55 263 3 Worker_(Accountant)
55 321 3 Worker_(Financial_Officer)
55 354 3 Worker_(Business_Administration)
55 44 3 Spiritual_Member
55 45 3 Spiritual_Member
55 108 3 Spiritual_Member
55 131 3 Spiritual_Member
55 171 3 Spiritual_Member
55 200 3 Spiritual_Member
55 229 3 Spiritual_Member
55 239 3 Spiritual_Member
55 241 3 Spiritual_Member
55 265 3 Spiritual_Member
55 341 3 Spiritual_Member
55 399 3 Spiritual_Member
55 432 3 Spiritual_Member
55 488 3 Spiritual_Member
55 561 3 Spiritual_Member
55 583 3 Spiritual_Member
55 695 3 Spiritual_Member
55 708 3 Spiritual_Member
55 292 3 Member
55 441 0 Child
55 442 0 Child
55 443 0 Child
55 444 0 Child
55 57 3 Spiritual_Member
55 93 3 Spiritual_Member
55 98 3 Student
55 109 3 Spiritual_Member
55 173 3 Spiritual_Member
55 206 3 Spiritual_Member
55 247 3 Spiritual_Member
55 387 3 Spiritual_Member
55 390 3 Member
55 433 3 Spiritual_Member
55 565 3 Spiritual_Member
56 219 3 Student
56 104 3 Spiritual_Member
56 193 3 Spiritual_Member
56 251 3 Spiritual_Member
56 280 3 Spiritual_Member
56 284 3 Spiritual_Member
56 300 3 Spiritual_Member
56 322 3 Spiritual_Member
56 372 3 Spiritual_Member
56 431 3 Spiritual_Member
56 708 3 Spiritual_Member
56 57 1 Spouse
56 445 0 Child
56 446 0 Child
56 58 3 Spiritual_Member
56 59 3 Spiritual_Member
56 109 3 Spiritual_Member
56 148 3 Spiritual_Member
56 240 3 Spiritual_Member
56 396 3 Student
56 424 3 Spiritual_Member
56 437 3 Spiritual_Member
56 443 3 Spiritual_Member
56 461 3 Member
56 483 3 Spiritual_Member
56 531 3 Spiritual_Member
56 562 3 Spiritual_Member
57 9 3 Worker_(Child_Care)
57 13 3 Spiritual_Member
57 56 1 Spouse
57 119 3 Student
57 341 3 Worker_(Teacher)
57 281 3 Student
57 63 3 Worker_(Child_Care)
57 146 3 Worker_(Child_Care)
57 432 3 Worker_(Child_Care)
57 643 3 Worker_(Child_Care)
57 649 3 Worker_(Child_Care)
57 228 3 Worker_(Social_Worker)
57 265 3 Worker_(Child_Care)
57 500 3 Worker_(Child_Care)
57 504 3 Worker_(Child_Care)
57 5 3 Spiritual_Member
57 55 3 Spiritual_Member
57 153 3 Spiritual_Member
57 175 3 Spiritual_Member
57 178 3 Spiritual_Member
57 179 3 Spiritual_Member
57 200 3 Spiritual_Member
57 251 3 Spiritual_Member
57 284 3 Spiritual_Member
57 386 3 Spiritual_Member
57 399 3 Spiritual_Member
57 644 3 Spiritual_Member
57 145 3 Member
57 445 0 Child
57 446 0 Child
57 62 3 Worker_(Child_Care)
57 130 3 Spiritual_Member
57 131 3 Spiritual_Member
57 186 3 Worker_(Child_Care)
57 279 3 Student
57 285 3 Spiritual_Member
57 381 3 Worker_(Child_Care)
57 387 3 Spiritual_Member
57 436 3 Student
57 444 3 Spiritual_Member
57 506 3 Spiritual_Member
57 539 3 Spiritual_Member
57 585 3 Spiritual_Member
57 623 3 Worker_(Child_Care)
57 629 3 Student
57 642 3 Worker_(Child_Care)
58 54 3 Spiritual_Member
58 56 3 Spiritual_Member
58 485 3 Spiritual_Member
58 722 3 Member
58 59 1 Spouse
58 447 0 Child
58 67 3 Student
58 77 3 Student
58 280 3 Spiritual_Member
58 313 3 Member
58 340 3 Student
58 395 3 Member
58 424 3 Spiritual_Member
58 437 3 Student
58 443 3 Spiritual_Member
58 457 3 Spiritual_Member
58 696 3 Spiritual_Member
58 710 3 Spiritual_Member
59 58 1 Spouse
59 178 3 Student
59 56 3 Spiritual_Member
59 99 3 Spiritual_Member
59 171 3 Spiritual_Member
59 284 3 Spiritual_Member
59 322 3 Spiritual_Member
59 438 3 Spiritual_Member
59 523 3 Spiritual_Member
59 538 3 Spiritual_Member
59 708 3 Spiritual_Member
59 270 3 Member
59 298 3 Member
59 447 0 Child
59 107 3 Member
59 207 3 Spiritual_Member
59 264 3 Spiritual_Member
59 373 3 Spiritual_Member
59 433 3 Spiritual_Member
59 483 3 Spiritual_Member
59 489 3 Spiritual_Member
59 533 3 Spiritual_Member
59 602 3 Spiritual_Member
60 9 3 Spiritual_Member
60 38 3 Spiritual_Member
60 376 3 Student
60 74 3 Spiritual_Member
60 102 3 Spiritual_Member
60 182 3 Spiritual_Member
60 224 3 Spiritual_Member
60 332 3 Spiritual_Member
60 396 3 Spiritual_Member
60 423 3 Spiritual_Member
60 550 3 Spiritual_Member
60 694 3 Spiritual_Member
60 176 3 Member
60 193 3 Member
60 645 3 Member
60 61 1 Spouse
60 272 3 Student
60 334 3 Spiritual_Member
60 474 3 Member
60 515 3 Member
60 605 3 Student
61 60 1 Spouse
61 285 3 Worker_(Teacher)
61 682 3 Student
61 100 3 Spiritual_Member
61 127 3 Spiritual_Member
61 159 3 Spiritual_Member
61 394 3 Spiritual_Member
61 502 3 Spiritual_Member
61 635 3 Spiritual_Member
61 690 3 Spiritual_Member
61 480 3 Member
61 563 3 Member
61 541 3 Member
61 302 3 Member
61 587 3 Member
61 607 3 Member
61 628 3 Member
61 634 3 Spiritual_Member
61 659 3 Member
61 688 3 Spiritual_Member
62 5 3 Spiritual_Member
62 44 3 Spiritual_Member
62 51 3 Spiritual_Member
62 711 3 Student
62 235 3 Student
62 57 3 Worker_(Child_Care)
62 50 3 Spiritual_Member
62 130 3 Spiritual_Member
62 301 3 Spiritual_Member
62 387 3 Spiritual_Member
62 436 3 Spiritual_Member
62 523 3 Spiritual_Member
62 530 3 Spiritual_Member
62 531 3 Spiritual_Member
62 603 3 Spiritual_Member
62 697 3 Spiritual_Member
62 63 1 Spouse
62 448 0 Child
62 449 0 Child
62 450 0 Child
62 85 3 Spiritual_Member
62 88 3 Member
62 99 3 Spiritual_Member
62 127 3 Member
62 240 3 Spiritual_Member
62 251 3 Spiritual_Member
62 259 3 Member
62 280 3 Spiritual_Member
62 406 3 Member
62 432 3 Worker_(Child_Care)
62 458 3 Member
62 628 3 Member
62 708 3 Student
63 5 3 Spiritual_Member
63 13 3 Spiritual_Member
63 51 3 Spiritual_Member
63 57 3 Worker_(Child_Care)
63 62 1 Spouse
63 342 3 Worker_(Child_Care)
63 383 3 Worker_(Social_Worker)
63 432 3 Worker_(Child_Care)
63 9 3 Worker_(Child_Care)
63 190 3 Worker_(Child_Care)
63 623 3 Worker_(Social_Worker)
63 44 3 Spiritual_Member
63 108 3 Spiritual_Member
63 241 3 Spiritual_Member
63 488 3 Spiritual_Member
63 530 3 Spiritual_Member
63 603 3 Spiritual_Member
63 596 3 Member
63 448 0 Child
63 449 0 Child
63 450 0 Child
63 82 3 Worker_(Child_Care)
63 131 3 Spiritual_Member
63 179 3 Student
63 185 3 Member
63 186 3 Worker_(Child_Care)
63 200 3 Spiritual_Member
63 265 3 Worker_(Child_Care)
63 321 3 Student
63 323 3 Spiritual_Member
63 360 3 Spiritual_Member
63 399 3 Spiritual_Member
63 619 3 Spiritual_Member
63 643 3 Worker_(Child_Care)
63 695 3 Spiritual_Member
66 5 3 Spiritual_Member
66 13 3 Spiritual_Member
66 387 3 Spiritual_Member
66 604 3 Spiritual_Member
66 696 3 Spiritual_Member
66 230 3 Member
66 90 3 Member
66 94 3 Member
66 67 1 Spouse
66 454 0 Child
66 455 0 Child
66 456 0 Child
66 457 0 Child
66 93 3 Spiritual_Member
66 103 3 Member
66 127 3 Member
66 251 3 Spiritual_Member
66 265 3 Spiritual_Member
66 565 3 Spiritual_Member
67 66 1 Spouse
67 12 3 Worker_(Teacher)
67 58 3 Student
67 629 3 Worker_(Teacher)
67 84 3 Spiritual_Member
67 250 3 Spiritual_Member
67 301 3 Spiritual_Member
67 533 3 Spiritual_Member
67 602 3 Spiritual_Member
67 607 3 Spiritual_Member
67 649 3 Spiritual_Member
67 235 3 Member
67 680 3 Member
67 454 0 Child
67 455 0 Child
67 456 0 Child
67 457 0 Child
67 201 3 Spiritual_Member
67 280 3 Spiritual_Member
67 353 3 Student
67 372 3 Spiritual_Member
67 398 3 Spiritual_Member
67 438 3 Spiritual_Member
67 442 3 Spiritual_Member
67 493 3 Member
67 723 3 Member
68 11 3 Worker_(Scientist)
68 13 3 Member
68 26 3 Spiritual_Member
68 341 3 Student
68 612 3 Student
68 109 3 Worker_(Scientist)
68 343 3 Worker_(Mathematician)
68 412 3 Worker_(Scientist)
68 315 3 Worker_(Psychologist)
68 262 3 Worker_(Scientist)
68 466 3 Worker_(Scientist)
68 79 3 Spiritual_Member
68 106 3 Spiritual_Member
68 120 3 Spiritual_Member
68 263 3 Spiritual_Member
68 296 3 Spiritual_Member
68 302 3 Spiritual_Member
68 366 3 Spiritual_Member
68 367 3 Spiritual_Member
68 452 3 Spiritual_Member
68 544 3 Spiritual_Member
68 669 3 Spiritual_Member
68 372 3 Member
68 580 3 Member
68 639 3 Member
68 617 3 Member
68 69 1 Spouse
68 458 0 Child
68 459 0 Child
68 460 0 Child
68 78 3 Student
68 200 3 Member
68 528 3 Member
68 602 3 Member
68 717 3 Spiritual_Member
69 8 3 Spiritual_Member
69 14 3 Member
69 68 1 Spouse
69 152 3 Student
69 452 3 Worker_(Bookkeeper)
69 126 3 Worker_(Social_Worker)
69 10 3 Spiritual_Member
69 120 3 Spiritual_Member
69 134 3 Spiritual_Member
69 183 3 Spiritual_Member
69 204 3 Spiritual_Member
69 258 3 Spiritual_Member
69 278 3 Spiritual_Member
69 333 3 Spiritual_Member
69 522 3 Spiritual_Member
69 558 3 Spiritual_Member
69 571 3 Spiritual_Member
69 637 3 Spiritual_Member
69 89 3 Member
69 598 3 Member
69 458 0 Child
69 459 0 Child
69 460 0 Child
69 135 3 Member
69 226 3 Member
69 338 3 Spiritual_Member
69 368 3 Spiritual_Member
69 455 3 Member
69 499 3 Spiritual_Member
69 532 3 Member
69 651 3 Student
69 718 3 Spiritual_Member
70 134 3 Student
70 341 3 Worker_(Teacher)
70 144 3 Spiritual_Member
70 165 3 Spiritual_Member
70 306 3 Spiritual_Member
70 338 3 Spiritual_Member
70 343 3 Spiritual_Member
70 385 3 Spiritual_Member
70 497 3 Spiritual_Member
70 638 3 Spiritual_Member
70 573 3 Member
70 71 1 Spouse
70 461 0 Child
70 158 3 Spiritual_Member
70 330 3 Spiritual_Member
70 382 3 Spiritual_Member
70 391 3 Spiritual_Member
70 422 3 Spiritual_Member
70 678 3 Spiritual_Member
70 699 3 Spiritual_Member
71 12 3 Student
71 26 3 Spiritual_Member
71 35 3 Spiritual_Member
71 44 3 Member
71 70 1 Spouse
71 281 3 Student
71 263 3 Spiritual_Member
71 327 3 Spiritual_Member
71 611 3 Spiritual_Member
71 722 3 Spiritual_Member
71 196 3 Member
71 616 3 Member
71 269 3 Member
71 152 3 Member
71 461 0 Child
71 77 3 Student
71 256 3 Student
71 292 3 Spiritual_Member
71 406 3 Spiritual_Member
71 459 3 Spiritual_Member
71 514 3 Spiritual_Member
71 527 3 Spiritual_Member
71 629 3 Student
74 60 3 Spiritual_Member
74 15 3 Student
74 43 3 Student
74 102 3 Spiritual_Member
74 186 3 Spiritual_Member
74 203 3 Spiritual_Member
74 332 3 Spiritual_Member
74 334 3 Spiritual_Member
74 549 3 Spiritual_Member
74 550 3 Spiritual_Member
74 557 3 Spiritual_Member
74 612 3 Spiritual_Member
74 669 3 Spiritual_Member
74 75 1 Spouse
74 182 3 Spiritual_Member
74 252 3 Member
74 384 3 Spiritual_Member
74 493 3 Member
74 628 3 Member
74 694 3 Spiritual_Member
75 74 1 Spouse
75 276 3 Student
75 306 3 Student
75 394 3 Worker_(Graphic_Designer)
75 687 3 Worker_(Graphic_Designer)
75 257 3 Spiritual_Member
75 313 3 Spiritual_Member
75 503 3 Spiritual_Member
75 504 3 Spiritual_Member
75 635 3 Spiritual_Member
75 690 3 Spiritual_Member
75 480 3 Member
75 101 3 Spiritual_Member
75 230 3 Member
75 348 3 Spiritual_Member
75 460 3 Member
75 562 3 Student
75 616 3 Spiritual_Member
75 683 3 Spiritual_Member
75 691 3 Spiritual_Member
76 232 3 Worker_(Teacher)
76 368 3 Student
76 423 3 Student
76 82 3 Spiritual_Member
76 90 3 Spiritual_Member
76 269 3 Spiritual_Member
76 321 3 Spiritual_Member
76 465 3 Spiritual_Member
76 559 3 Member
76 77 1 Spouse
76 117 3 Spiritual_Member
76 157 3 Spiritual_Member
76 168 3 Member
76 289 3 Member
76 543 3 Member
77 11 3 Spiritual_Member
77 76 1 Spouse
77 53 3 Student
77 58 3 Student
77 71 3 Student
77 353 3 Student
77 221 3 Spiritual_Member
77 315 3 Spiritual_Member
77 325 3 Spiritual_Member
77 352 3 Spiritual_Member
77 493 3 Spiritual_Member
77 512 3 Spiritual_Member
77 639 3 Spiritual_Member
77 114 3 Spiritual_Member
77 227 3 Member
77 273 3 Member
77 331 3 Spiritual_Member
77 340 3 Student
77 411 3 Spiritual_Member
77 417 3 Member
77 629 3 Student
77 630 3 Spiritual_Member
77 662 3 Spiritual_Member
78 68 3 Student
78 92 3 Student
78 222 3 Worker_(Nurse)
78 482 3 Worker_(Nurse)
78 355 3 Worker_(Nurse)
78 80 3 Spiritual_Member
78 127 3 Spiritual_Member
78 313 3 Spiritual_Member
78 348 3 Spiritual_Member
78 349 3 Spiritual_Member
78 468 3 Spiritual_Member
78 635 3 Spiritual_Member
78 689 3 Spiritual_Member
78 691 3 Spiritual_Member
78 520 3 Member
78 79 1 Spouse
78 467 0 Child
78 468 0 Child
78 131 3 Worker_(Nurse)
78 329 3 Worker_(Nurse)
78 356 3 Spiritual_Member
78 390 3 Worker_(Nurse)
78 615 3 Spiritual_Member
78 624 3 Member
78 633 3 Spiritual_Member
78 670 3 Spiritual_Member
78 690 3 Spiritual_Member
79 13 3 Worker_(Business_CEO)
79 35 3 Worker_(Business_CEO)
79 68 3 Spiritual_Member
79 78 1 Spouse
79 305 3 Student
79 93 3 Student
79 220 3 Worker_(Salesman)
79 348 3 Worker_(Entrepeneur)
79 387 3 Worker_(Salesman)
79 438 3 Worker_(Business_CEO)
79 296 3 Spiritual_Member
79 327 3 Spiritual_Member
79 345 3 Spiritual_Member
79 366 3 Spiritual_Member
79 407 3 Spiritual_Member
79 486 3 Spiritual_Member
79 514 3 Spiritual_Member
79 545 3 Spiritual_Member
79 566 3 Spiritual_Member
79 632 3 Spiritual_Member
79 724 3 Spiritual_Member
79 467 0 Child
79 468 0 Child
79 106 3 Spiritual_Member
79 263 3 Spiritual_Member
79 284 3 Student
79 386 3 Student
79 427 3 Member
79 605 3 Spiritual_Member
79 611 3 Spiritual_Member
79 636 3 Spiritual_Member
80 78 3 Spiritual_Member
80 213 3 Student
80 373 3 Worker_(Entrepeneur)
80 88 3 Worker_(Business_CEO)
80 244 3 Worker_(Salesman)
80 387 3 Worker_(Salesman)
80 348 3 Spiritual_Member
80 349 3 Spiritual_Member
80 356 3 Spiritual_Member
80 357 3 Spiritual_Member
80 81 1 Spouse
80 469 0 Child
80 469 3 Spiritual_Member
80 633 3 Spiritual_Member
81 80 1 Spouse
81 385 3 Worker_(Social_Worker)
81 42 3 Spiritual_Member
81 89 3 Spiritual_Member
81 95 3 Spiritual_Member
81 126 3 Spiritual_Member
81 177 3 Spiritual_Member
81 191 3 Spiritual_Member
81 234 3 Spiritual_Member
81 235 3 Spiritual_Member
81 245 3 Spiritual_Member
81 395 3 Spiritual_Member
81 412 3 Spiritual_Member
81 19 3 Member
81 482 3 Member
81 517 3 Member
81 247 3 Member
81 630 3 Member
81 469 0 Child
81 115 3 Student
81 119 3 Spiritual_Member
81 121 3 Student
81 152 3 Member
81 157 3 Member
81 246 3 Student
81 389 3 Spiritual_Member
81 468 3 Member
81 511 3 Member
81 580 3 Member
82 25 3 Spiritual_Member
82 76 3 Spiritual_Member
82 273 3 Student
82 337 3 Student
82 342 3 Worker_(Child_Care)
82 120 3 Worker_(Child_Care)
82 94 3 Worker_(Child_Care)
82 381 3 Worker_(Child_Care)
82 383 3 Worker_(Social_Worker)
82 432 3 Worker_(Child_Care)
82 250 3 Worker_(Child_Care)
82 63 3 Worker_(Child_Care)
82 190 3 Worker_(Child_Care)
82 90 3 Spiritual_Member
82 117 3 Spiritual_Member
82 156 3 Spiritual_Member
82 205 3 Spiritual_Member
82 269 3 Spiritual_Member
82 290 3 Spiritual_Member
82 308 3 Spiritual_Member
82 320 3 Spiritual_Member
82 324 3 Spiritual_Member
82 351 3 Spiritual_Member
82 465 3 Spiritual_Member
82 531 3 Member
82 88 3 Member
82 83 1 Spouse
82 470 0 Child
82 471 0 Child
82 103 3 Spiritual_Member
82 146 3 Worker_(Child_Care)
82 157 3 Spiritual_Member
82 186 3 Worker_(Child_Care)
82 237 3 Worker_(Child_Care)
82 266 3 Spiritual_Member
82 416 3 Member
82 648 3 Spiritual_Member
82 684 3 Spiritual_Member
83 5 3 Member
83 41 3 Worker_(Graphic_Designer)
83 82 1 Spouse
83 192 3 Student
83 35 3 Student
83 195 3 Worker_(Computer_Technical_Support)
83 577 3 Worker_(Computer_Programmer)
83 436 3 Worker_(Computer_Programmer)
83 202 3 Spiritual_Member
83 212 3 Spiritual_Member
83 253 3 Spiritual_Member
83 299 3 Spiritual_Member
83 383 3 Spiritual_Member
83 435 3 Spiritual_Member
83 470 3 Spiritual_Member
83 528 3 Spiritual_Member
83 556 3 Spiritual_Member
83 609 3 Spiritual_Member
83 134 3 Member
83 470 0 Child
83 471 0 Child
83 99 3 Worker_(Graphic_Designer)
83 246 3 Student
83 297 3 Member
83 354 3 Member
83 384 3 Worker_(Graphic_Designer)
83 407 3 Member
83 529 3 Spiritual_Member
83 546 3 Member
83 635 3 Worker_(Graphic_Designer)
83 705 3 Worker_(Graphic_Designer)
84 12 3 Spiritual_Member
84 47 3 Spiritual_Member
84 67 3 Spiritual_Member
84 204 3 Worker_(Teacher)
84 250 3 Spiritual_Member
84 285 3 Spiritual_Member
84 523 3 Spiritual_Member
84 234 3 Member
84 703 3 Member
84 707 3 Member
84 85 1 Spouse
84 472 0 Child
84 473 0 Child
84 280 3 Spiritual_Member
84 476 3 Member
84 531 3 Spiritual_Member
84 533 3 Student
84 650 3 Spiritual_Member
84 696 3 Spiritual_Member
85 44 3 Spiritual_Member
85 45 3 Spiritual_Member
85 84 1 Spouse
85 62 3 Spiritual_Member
85 153 3 Spiritual_Member
85 170 3 Spiritual_Member
85 171 3 Spiritual_Member
85 178 3 Spiritual_Member
85 246 3 Spiritual_Member
85 281 3 Spiritual_Member
85 323 3 Spiritual_Member
85 360 3 Spiritual_Member
85 695 3 Spiritual_Member
85 520 3 Member
85 723 3 Member
85 472 0 Child
85 473 0 Child
85 244 3 Member
85 261 3 Member
85 265 3 Spiritual_Member
85 301 3 Spiritual_Member
85 437 3 Spiritual_Member
85 551 3 Member
86 384 3 Student
86 611 3 Worker_(Business_Administration)
86 127 3 Worker_(Consultant)
86 87 1 Spouse
86 474 0 Child
86 475 0 Child
86 476 0 Child
86 710 3 Member
86 718 3 Member
87 45 3 Worker_(Nurse)
87 86 1 Spouse
87 141 3 Worker_(Nurse)
87 108 3 Worker_(Nurse)
87 249 3 Member
87 493 3 Member
87 639 3 Member
87 575 3 Member
87 703 3 Member
87 474 0 Child
87 475 0 Child
87 476 0 Child
87 172 3 Member
87 503 3 Member
88 80 3 Worker_(Business_CEO)
88 82 3 Member
88 216 3 Student
88 439 3 Member
88 483 3 Member
88 590 3 Member
88 621 3 Member
88 62 3 Member
88 89 1 Spouse
88 477 0 Child
88 244 3 Worker_(Business_CEO)
88 373 3 Worker_(Business_CEO)
88 411 3 Member
88 477 3 Member
89 69 3 Member
89 81 3 Spiritual_Member
89 88 1 Spouse
89 176 3 Student
89 177 3 Student
89 119 3 Spiritual_Member
89 126 3 Spiritual_Member
89 245 3 Spiritual_Member
89 389 3 Spiritual_Member
89 395 3 Spiritual_Member
89 419 3 Spiritual_Member
89 223 3 Member
89 448 3 Member
89 47 3 Member
89 524 3 Member
89 477 0 Child
89 95 3 Spiritual_Member
89 248 3 Worker_(Nurse)
89 359 3 Member
89 360 3 Worker_(Nurse)
89 407 3 Member
89 413 3 Spiritual_Member
89 554 3 Member
89 640 3 Member
90 25 3 Spiritual_Member
90 51 3 Worker_(Salesman)
90 66 3 Member
90 76 3 Spiritual_Member
90 82 3 Spiritual_Member
90 373 3 Worker_(Entrepeneur)
90 259 3 Worker_(Entrepeneur)
90 185 3 Worker_(Salesman)
90 711 3 Worker_(Salesman)
90 171 3 Worker_(Salesman)
90 103 3 Spiritual_Member
90 117 3 Spiritual_Member
90 156 3 Spiritual_Member
90 157 3 Spiritual_Member
90 205 3 Spiritual_Member
90 269 3 Spiritual_Member
90 290 3 Spiritual_Member
90 324 3 Spiritual_Member
90 351 3 Spiritual_Member
90 465 3 Spiritual_Member
90 500 3 Spiritual_Member
90 691 3 Member
90 91 1 Spouse
90 478 0 Child
90 170 3 Student
90 316 3 Member
90 567 3 Spiritual_Member
90 619 3 Member
91 90 1 Spouse
91 369 3 Student
91 226 3 Worker_(Salesman)
91 164 3 Worker_(Musician)
91 319 3 Worker_(Salesman)
91 532 3 Worker_(Salesman)
91 195 3 Spiritual_Member
91 262 3 Spiritual_Member
91 268 3 Spiritual_Member
91 304 3 Spiritual_Member
91 346 3 Spiritual_Member
91 464 3 Spiritual_Member
91 495 3 Spiritual_Member
